country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,82,0,218,2022-03-27
Russia,Armoured Fighting Vehicles,102,34,85,0,221,2022-03-27
Russia,Armoured Fighting Vehicles,105,34,86,0,225,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,86,0,228,2022-03-27
Russia,Armoured Fighting Vehicles,108,34,87,0,229,2022-03-27
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,109,34,89,0,232,2022-03-28
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,114,34,92,0,240,2022-03-29
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,115,32,96,0,243,2022-03-30
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,116,32,96,0,244,2022-03-31
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,123,32,108,0,263,2022-04-01
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,125,32,109,0,266,2022-04-02
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,131,32,116,0,279,2022-04-04
Russia,Armoured Fighting Vehicles,133,32,118,0,283,2022-04-06
Russia,Armoured Fighting Vehicles,133,32,118,0,283,2022-04-06
Russia,Armoured Fighting Vehicles,134,32,118,0,284,2022-04-07
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
Russia,Armoured Personnel Carriers,0,0,0,0,0,2022-02-23
